sex_eligibility,nct_sex_includes_women,nct_sex_women_only,ref_title_mentions_sex,ref_abstract_mentions_sex,nct_registry_mentions_sex,any_source_mentions_sex_differences,any_source_mentions_sex_subgroup,any_source_mentions_sex_stratification,any_source_mentions_sex_interaction,any_source_pregnancy_related,any_source_menopause_related,any_source_contraception_required,any_source_excludes_pregnant_women,any_source_excludes_childbearing_potential,any_source_reproductive_health,any_source_maternal_offspring,any_source_lactation_breast,any_source_fertility_related,any_source_hormonal_related,any_source_sex_hormone_related,any_source_menstrual_cycle,any_source_womens_conditions,any_source_gender_identity,sex_evidence_snippets,exclusion_evidence_snippets,guideline_pmid,ref_pmid,any_source_hormonal_considerations,nct_number,ref_primary_nct_number,ref_primary_nct_source,any_source_maternal_offspring_related,any_source_lactation_breast_related,any_source_reproductive_health_related,any_source_fertility_considerations,any_source_gender_identity_related
,,,,True,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[ABSTRACT] we examined the association between lesbian, gay, bisexual, and transgender (lgbt) identity, cigarette and e-cigarette use, and potential risk factors in the united states. using data from 198,057 adults in 26 states in the 2016 behavioral risk factor surveillance system (brfss), we estimated the prevalence of cigarette use, e-cigarette use, and potential risk factors by gender identity and sexual identity. overall and sex-stratified bivariate and multivariate logistic regressions examined whether the relationship between sexual and gender identity and cigarette and e-cigarette use persisted after adjusting for demographics, socio-economic status, and other unhealthy behaviors. after adjusting for covariates, gender minority identity was no longer associated with increased likelihood of currently smoking cigarettes and ever use of e-cigarettes. sexual minority identity continued to be significant after adjusting for covariates, indicating that sexual identity disparities in cigarette and e-cigarette use are not fully explained by these factors. findings varied by identity. compared to their straight peers, likelihood of tobacco product use among lgb individuals varied between sexes, by product, and by sexual identity (gay/lesbian | [ABSTRACT] gender identity and sexual identity. overall and sex-stratified bivariate and multivariate logistic regressions e",,33028085,29763683.0,,,,,,,,,True
,,,,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[ABSTRACT] sexual minority women (lesbian and bisexual) experience significant stigma, which may increase their cardiovascular disease (cvd) risk. the purpose of this study was to examine the prevalence of modifiable risk factors for cvd (including mental distress, health behaviors, blood pressure, glycosylated hemoglobin, and total cholesterol) and cvd in sexual minority women compared with their heterosexual peers. a secondary analysis of the national health and nutrition examination",,33028085,29661697.0,,,,,,,,,
,,,,True,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[ABSTRACT] factors and cardiovascular disease was assessed. sex-stratified logistic regression analyses to examine sexual or,,33028085,30392384.0,,,,,,,,,
,,,,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[ABSTRACT] research suggests that sexual minority adults face disparate risks for poor health outcomes. however, prior research on transgender populations has been limited by small and nonprobability samples and has potentially masked important differences between transgender subgroups. we examined disparities in cigarette, smokeless tobacco, and alcohol consumption by transgender and cisgender adults. 2014-2017 behavioral risk factor surveillance system data were used. multivariable logistic regressions examined differences in cigarette, smokeless tobacco, and alcohol use between cisgender adults and transgender sub-identities: male to female (mtf), female to male (ftm), and gender nonconforming. cigarette and smokeless tobacco use were higher among transgender adults. the gender nonconforming subgroup reported more binge and heavy drinking. in a multivariable logistic analysis, higher odds of smokeless tobacco use were found | [ABSTRACT] : male to female (mtf), female to male (ftm), and gender nonconforming. cigarette and smokeless tobacco use were higher among transgender adults. the gender nonconforming subgroup reported more binge and heavy drinking. in a multivariable logistic analysis, higher odds of smokeless tobacco use were found",,33028085,31353246.0,,,,,,,,,True
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,31170023.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,30950651.0,,,,,,,,,True
,,,,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[ABSTRACT] n gay and bisexual men, few studies have examined sexual orientation differences in cvd among men. the purpose of this study was to examine sexual orientation differences in modifiable risk factors for cvd and cvd diagnoses in men. a secondary analysis of the national health and nutrition examination",,33028085,29889585.0,,,,,,,,,
,,,,True,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[ABSTRACT] nd nutrition examination survey (2001-2016) using sex-stratified multiple linear regression models to estimate dif,,33028085,32159375.0,,,,,,,,,
,,,,True,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,24872890.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,20089546.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,12956539.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,3068205.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,29300994.0,,,,,,,,,
,,,,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[ABSTRACT] misuse among a national sample of transgender and gender nonconforming adults. data were drawn from the national transgender discrimination survey (n = 6456). this secondary analysis was restricted to 3458 individuals who self-ident,,33028085,27046450.0,,,,,,,,,True
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,31246631.0,,,,,,,,,
,,,,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[ABSTRACT] <b><i>background:</i></b> sexual minority women (smw; such as lesbian, bisexual, and mostly lesbian) exhibit excess cardiometabolic risk, yet factors that contribute to cardiometabolic risk in this population are poorly understood. trauma exposure has been posited as a contributor to cardiometabolic risk in smw. <b><i>materials and methods:</i></b> an analysis of data from wave 3 of the chicago health and lif",,33028085,31099702.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,31181102.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,24729825.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,15982145.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,31154814.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,,33028085,30602477.0,True,,,,,,,,True
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,,33028085,31656099.0,True,,,,,,,,True
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,33028085,28945852.0,True,,,,,,,,True
,,,,True,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,29202638.0,,,,,,,,,True
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,28816590.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,27699698.0,,,,,,,,,True
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,28872406.0,,,,,,,,,True
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,26599026.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,27889314.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,31312782.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,27534616.0,,,,,,,,,
,,,,True,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[ABSTRACT] d pulse rate. analyses were conducted in 2012. in gender-stratified models adjusted for demographics (age, race/ethni",,33028085,23683979.0,,,,,,,,,
,,,,True,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,29720541.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,23904280.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,29125908.0,,,,,,,,,True
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,27647451.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,31626363.0,,,,,,,,,True
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,,33028085,29987313.0,True,,,,,,,,True
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,31559524.0,,,,,,,,,True
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,20920024.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,27988489.0,,,,,,,,,True
,,,,True,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[ABSTRACT] 32), and if economic strain impacts associations. gender-stratified logistic regressions were fit among 11,575 young",,33028085,30650052.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,27878900.0,,,,,,,,,
,,,,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[ABSTRACT] this study compares the health status of gender nonconforming transgender adults with gender-binary transgender peers (i.e., transgender men and transgender women). we performed a retrospective analysis of the 2014-2016 behavioral risk factor surveilla",,33028085,30183498.0,,,,,,,,,True
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,30847829.0,,,,,,,,,True
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,25856226.0,,,,,,,,,True
,,,,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[ABSTRACT] exual, and transgender (lgbt) community and other sexual and gender minority (sgm) populations. this study outlines the availability of public health curricula on sgm health topics, and the prevalence of lgbt and sgm-inclusive institutional support services across ceph-accredited u.s. schools of public health. content analysis of all course offerings related to gender and sexuality revealed a limited focus on sexual and gender minority health: just 4.7% of courses contained keywords indicating that lgbt or sgm health topics were covered. similar analysis of institutional support services available at u. | [ABSTRACT] transgender (lgbt) community and other sexual and gender minority (sgm) populations. this study outlines the availability of public health curricula on sgm health topics, and the prevalence of lgbt and sgm-inclusive institutional support services across ceph-accredited u.s. schools of public health. content analysis of all course offerings related to gender and sexuality revealed a limited focus on sexual and gender minority health: just 4.7% of courses contained keywords indicating that lgbt or sgm health topics were covered. similar analysis of institutional support services available at u.",,33028085,28459307.0,,,,,,,,,True
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33028085,29717635.0,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,,,,,,,32776842,30700139.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32776842,25302663.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32776842,26597668.0,,,,,,,,,
,,,,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[ABSTRACT] general population (without vte) randomly matched by sex, year of birth, and calendar period. the mortalit",,32776842,24970783.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32776842,27860129.0,,,,,,,,,
